,filename,dog_sig1,dog_sig2,dog_amp1,dog_amp2,dog_center,dog_image_size,dog_target_std,gabor_sigma,gabor_theta,gabor_Lambda,gabor_psi,gabor_gamma,gabor_center,gabor_image_size,gabor_target_std,dog_model_loss,gabor_model_loss,best_model
47,supRN50_conv1_21_g0_60e_e60_filter_np_arr_47,0.9004005193710327,18.489473342895508,0.4310833811759949,0.09597621858119965,1.0139659643173218,"(21, 21)",1.0,3.0,0.38705360889434814,5.785516738891602,0.8213826417922974,1.7078672647476196,2.04814076423645,"(21, 21)",1.0,"tensor(-3.6786, grad_fn=<NegBackward>)","tensor(-5.2375, grad_fn=<NegBackward>)",gab
48,supRN50_conv1_21_g0_60e_e60_filter_np_arr_48,4.315976619720459,15.037690162658691,0.2977055609226227,0.22063444554805756,2.1708576679229736,"(21, 21)",1.0,8.476879119873047,-0.03345383331179619,18.589672088623047,2.5388009548187256,2.3389952182769775,4.3533735275268555,"(21, 21)",1.0,"tensor(-4.2770, grad_fn=<NegBackward>)","tensor(-5.1022, grad_fn=<NegBackward>)",gab
49,supRN50_conv1_21_g0_60e_e60_filter_np_arr_49,0.41882389783859253,18.515573501586914,-0.22361549735069275,-0.010452961549162865,0.4816533327102661,"(21, 21)",1.0,4.4536848068237305,-0.05048021674156189,9.121878623962402,0.414061963558197,0.05891108140349388,0.05074634030461311,"(21, 21)",1.0,"tensor(-2.8899, grad_fn=<NegBackward>)","tensor(-1.0644, grad_fn=<NegBackward>)",dog
50,supRN50_conv1_21_g0_60e_e60_filter_np_arr_50,2.2790465354919434,18.8775634765625,0.44516193866729736,0.09255804121494293,-0.21356335282325745,"(21, 21)",1.0,3.0217974185943604,1.322390079498291,13.232983589172363,-0.35850951075553894,1.0944538116455078,0.549849808216095,"(21, 21)",1.0,"tensor(-4.3711, grad_fn=<NegBackward>)","tensor(-4.4737, grad_fn=<NegBackward>)",gab
51,supRN50_conv1_21_g0_60e_e60_filter_np_arr_51,0.6779562830924988,18.056989669799805,-0.03749426454305649,0.32912513613700867,4.545337200164795,"(21, 21)",1.0,3.9987659454345703,1.7822229862213135,21.342729568481445,3.3696811199188232,0.7500412464141846,-2.576272487640381,"(21, 21)",1.0,"tensor(-4.3067, grad_fn=<NegBackward>)","tensor(-3.7307, grad_fn=<NegBackward>)",dog
52,supRN50_conv1_21_g0_60e_e60_filter_np_arr_52,3.294158697128296,18.873043060302734,0.33860814571380615,-0.026827286928892136,2.623206377029419,"(21, 21)",1.0,5.336019515991211,0.061584144830703735,21.394567489624023,-0.15147186815738678,1.6655585765838623,3.8198726177215576,"(21, 21)",1.0,"tensor(-4.8530, grad_fn=<NegBackward>)","tensor(-4.7882, grad_fn=<NegBackward>)",dog
53,supRN50_conv1_21_g0_60e_e60_filter_np_arr_53,0.40513476729393005,18.224933624267578,-0.21600481867790222,-0.014236174523830414,0.5321700572967529,"(21, 21)",1.0,3.0,0.41924214363098145,3.806042432785034,5.24916934967041,2.209453582763672,1.648281455039978,"(21, 21)",1.0,"tensor(-3.0581, grad_fn=<NegBackward>)","tensor(-4.9372, grad_fn=<NegBackward>)",gab
54,supRN50_conv1_21_g0_60e_e60_filter_np_arr_54,4.170492172241211,21.0,0.09508509933948517,-0.42450785636901855,4.9227118492126465,"(21, 21)",1.0,4.0877532958984375,-1.2753328084945679,23.26830291748047,-0.214931920170784,0.3528195321559906,-9.518176078796387,"(21, 21)",1.0,"tensor(-4.3302, grad_fn=<NegBackward>)","tensor(-4.2431, grad_fn=<NegBackward>)",dog
55,supRN50_conv1_21_g0_60e_e60_filter_np_arr_55,0.8081568479537964,18.41193199157715,0.41973990201950073,0.09063322097063065,1.4399347305297852,"(21, 21)",1.0,3.0,-0.47609928250312805,5.526214122772217,1.4964148998260498,1.8692899942398071,1.8260178565979004,"(21, 21)",1.0,"tensor(-3.5101, grad_fn=<NegBackward>)","tensor(-5.1244, grad_fn=<NegBackward>)",gab
56,supRN50_conv1_21_g0_60e_e60_filter_np_arr_56,2.7772786617279053,18.489694595336914,0.20409323275089264,0.24264121055603027,0.6788944602012634,"(21, 21)",1.0,3.67647385597229,2.1416966915130615,15.957686424255371,0.11995875090360641,1.5313009023666382,1.1546307802200317,"(21, 21)",1.0,"tensor(-4.8519, grad_fn=<NegBackward>)","tensor(-4.6596, grad_fn=<NegBackward>)",dog
57,supRN50_conv1_21_g0_60e_e60_filter_np_arr_57,3.103231430053711,18.65123748779297,-0.2388300746679306,-0.15750955045223236,1.935563325881958,"(21, 21)",1.0,3.849736213684082,-0.08246155828237534,18.58869743347168,3.1615517139434814,1.4246883392333984,2.5361101627349854,"(21, 21)",1.0,"tensor(-5.3162, grad_fn=<NegBackward>)","tensor(-5.1555, grad_fn=<NegBackward>)",dog
58,supRN50_conv1_21_g0_60e_e60_filter_np_arr_58,1.4258166551589966,18.38446617126465,0.34432876110076904,0.18012790381908417,0.2537424564361572,"(21, 21)",1.0,3.1024386882781982,2.571371555328369,10.343546867370605,0.21030452847480774,1.7413583993911743,1.3434895277023315,"(21, 21)",1.0,"tensor(-4.7096, grad_fn=<NegBackward>)","tensor(-5.1107, grad_fn=<NegBackward>)",gab
59,supRN50_conv1_21_g0_60e_e60_filter_np_arr_59,0.8260954022407532,18.320026397705078,0.39578384160995483,0.11271699517965317,0.1878231167793274,"(21, 21)",1.0,3.0,1.1417330503463745,5.407497406005859,2.4702632427215576,1.969691276550293,1.6718026399612427,"(21, 21)",1.0,"tensor(-2.9849, grad_fn=<NegBackward>)","tensor(-5.1258, grad_fn=<NegBackward>)",gab
60,supRN50_conv1_21_g0_60e_e60_filter_np_arr_60,2.483757257461548,19.814655303955078,0.44393211603164673,-0.02584618516266346,0.8485811948776245,"(21, 21)",1.0,3.060981273651123,1.615881085395813,14.82669734954834,-0.15012820065021515,1.0130079984664917,1.556261658668518,"(21, 21)",1.0,"tensor(-4.8650, grad_fn=<NegBackward>)","tensor(-4.8572, grad_fn=<NegBackward>)",dog
61,supRN50_conv1_21_g0_60e_e60_filter_np_arr_61,0.4500623643398285,18.568771362304688,-0.2145121842622757,-0.012516537681221962,1.4264971017837524,"(21, 21)",1.0,3.0,0.308124303817749,3.505901336669922,3.76985764503479,2.2429096698760986,1.9312801361083984,"(21, 21)",1.0,"tensor(-3.4026, grad_fn=<NegBackward>)","tensor(-4.8303, grad_fn=<NegBackward>)",gab
62,supRN50_conv1_21_g0_60e_e60_filter_np_arr_62,1.6096845865249634,17.888654708862305,0.41227418184280396,0.133955180644989,2.0837509632110596,"(21, 21)",1.0,3.0,-0.8752865791320801,12.998517036437988,-0.029256243258714676,1.898101806640625,0.8530053496360779,"(21, 21)",1.0,"tensor(-4.8579, grad_fn=<NegBackward>)","tensor(-4.8764, grad_fn=<NegBackward>)",gab
63,supRN50_conv1_21_g0_60e_e60_filter_np_arr_63,2.0158679485321045,18.558300018310547,0.18504557013511658,0.25441426038742065,0.7914298176765442,"(21, 21)",1.0,4.12977933883667,1.3192641735076904,12.613687515258789,-0.019467532634735107,2.102872848510742,0.31826260685920715,"(21, 21)",1.0,"tensor(-4.5055, grad_fn=<NegBackward>)","tensor(-4.3160, grad_fn=<NegBackward>)",dog
